序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
5275,300048,合康新能,5.89,-4.23,-0.26,685263.0,411133524.41,5.04,6.17,5.86,6.15,6.15,1.78,6.09,67.33,3.62,6642505558.0,6628888614.0,-0.17,-0.17,-3.92,16.87
5276,601686,友发集团,6.78,-4.24,-0.3,562805.0,384534756.0,3.67,7.0,6.74,7.0,7.08,0.69,3.88,14.7,1.44,9832972309.0,9832972309.0,0.15,0.15,9.89,31.14
5277,600604,市北高新,6.32,-4.24,-0.28,500002.0,317812492.0,3.94,6.55,6.29,6.54,6.6,0.44,3.55,-47.44,1.9,11839286361.0,8895114361.0,0.0,0.0,4.98,33.05
5278,603059,倍加洁,33.75,-4.26,-1.5,110902.0,391186866.0,9.28,36.88,33.61,35.56,35.25,4.35,11.04,32.99,3.22,3390143625.0,3390143625.0,0.09,0.06,20.06,45.16
5279,688686,奥普特,132.86,-4.29,-5.95,16679.0,223678669.0,4.96,138.2,131.31,138.01,138.81,1.66,1.36,66.69,5.32,16240202551.0,16240202551.0,-0.17,-0.3,28.35,76.3
5280,600988,赤峰黄金,28.48,-4.3,-1.28,567071.0,1643158386.0,3.39,29.45,28.44,29.13,29.76,1.05,3.41,19.72,4.32,54123710349.0,47388196045.0,-0.07,0.0,21.81,84.34
5281,920765,美之高,26.6,-4.32,-1.2,31057.0,82086568.16,6.19,27.58,25.86,27.52,27.8,1.07,5.51,-654.07,7.67,2385262512.0,1499469930.0,-0.15,0.38,56.84,2.39
5282,688226,威腾电气,42.8,-4.34,-1.94,44830.0,195977874.0,7.42,45.58,42.26,44.74,44.74,1.15,2.39,440.85,4.81,8031313856.0,8031313856.0,-0.02,-0.02,16.65,71.34
5283,600961,株冶集团,14.84,-4.38,-0.68,283749.0,426343030.0,3.67,15.37,14.8,15.37,15.52,1.35,3.77,13.92,4.34,15921430913.0,11156895986.0,-0.13,0.07,24.71,88.56
5284,300408,三环集团,48.87,-4.38,-2.24,302009.0,1484838724.56,5.01,51.0,48.44,50.41,51.11,1.25,1.62,37.85,4.62,93659226521.0,91377517791.0,0.02,0.12,45.23,28.17
5285,000668,*ST荣控,9.99,-4.4,-0.46,83392.0,84991641.85,6.22,10.59,9.94,10.26,10.45,2.12,5.68,-40.15,2.08,1466950481.0,1466950481.0,-0.2,-0.1,25.98,55.37
5286,002693,*ST双成,7.81,-4.41,-0.36,274862.0,223763491.0,9.67,8.55,7.76,8.2,8.17,2.69,6.69,-87.69,8.64,3238726948.0,3209766265.0,-0.13,-0.51,-0.26,-57.39
5287,000004,*ST国华,12.77,-4.42,-0.59,96694.0,125455629.12,4.49,13.3,12.7,13.3,13.36,1.11,7.66,-20.2,76.16,1690496201.0,1612694797.0,0.16,0.16,44.62,-7.73
5288,603322,超讯通信,50.01,-4.42,-2.31,175148.0,883097094.0,4.05,52.13,50.01,52.0,52.32,0.72,11.11,54.66,26.24,7880915668.0,7880915668.0,-0.06,-0.06,29.76,31.61
5289,600619,海立股份,22.65,-4.43,-1.05,608546.0,1391345329.0,3.97,23.55,22.61,23.55,23.7,0.98,7.71,364.44,3.98,24311250796.0,17874809175.0,-0.04,0.0,34.02,85.81
5290,601618,中国中冶,3.65,-4.45,-0.17,2435448.0,899265816.0,4.71,3.81,3.63,3.8,3.82,1.53,1.36,12.2,0.74,75641209971.0,65162059971.0,-0.27,0.0,18.12,12.65
5291,002490,山东墨龙,7.92,-4.46,-0.37,1459260.0,1154368244.11,8.56,8.39,7.68,8.03,8.29,0.98,26.94,872.63,12.69,6318959328.0,4290438240.0,0.0,-0.38,40.93,184.89
5292,600000,浦发银行,12.39,-4.47,-0.58,1598663.0,1992336126.0,6.48,13.07,12.23,13.01,12.97,1.16,0.48,6.94,0.57,412659336537.0,412659336537.0,-0.08,0.08,-5.28,25.4
5293,688416,恒烁股份,61.31,-4.47,-2.87,65396.0,400895650.0,3.29,62.49,60.38,61.61,64.18,0.7,10.02,-35.92,3.94,5084402311.0,3999647179.0,0.03,0.18,55.14,57.21
5294,002468,申通快递,15.25,-4.51,-0.72,411977.0,629528709.21,2.5,15.55,15.15,15.55,15.97,1.9,2.81,23.17,2.27,23344733032.0,22374799482.0,0.0,0.07,8.0,51.59
5295,688682,霍莱沃,32.46,-4.53,-1.54,36828.0,120444494.0,4.44,33.81,32.3,33.33,34.0,1.21,3.62,352.17,5.14,3305690532.0,3305690532.0,0.09,0.15,-3.77,31.36
5296,300850,新强联,49.77,-4.55,-2.37,352818.0,1775606410.43,5.79,52.35,49.33,52.05,52.14,0.82,11.73,23.28,3.0,20609052008.0,14970153760.0,0.26,0.2,46.0,161.67
5297,600381,*ST春天,4.81,-4.56,-0.23,299833.0,145120141.0,4.96,5.04,4.79,4.79,5.04,2.15,5.11,-747.89,2.74,2823762164.0,2823762164.0,-0.21,-0.21,16.18,31.78
5298,002613,北玻股份,3.96,-4.58,-0.19,469955.0,187542448.1,2.17,4.04,3.95,4.04,4.15,2.36,6.09,307.67,2.0,4358252020.0,3058135890.0,0.0,0.25,-3.41,-1.25
5299,300904,威力传动,80.38,-4.58,-3.86,23683.0,193478476.24,5.78,85.0,80.13,84.01,84.24,0.72,10.77,-75.37,8.83,5818164188.0,1767012188.0,0.02,0.24,47.59,33.59
5300,600618,氯碱化工,10.58,-4.6,-0.51,205726.0,219273851.0,4.6,11.01,10.5,11.01,11.09,1.7,2.74,14.98,1.35,12234711746.0,7933306946.0,0.0,0.19,1.93,9.64
5301,000957,中通客车,12.01,-4.61,-0.58,500186.0,607276827.77,4.13,12.5,11.98,12.36,12.59,1.47,8.44,19.29,2.28,7120776271.0,7120776271.0,0.0,-0.08,7.71,9.98
5302,605228,神通科技,17.6,-4.61,-0.85,120703.0,215809400.0,4.66,18.41,17.55,18.41,18.45,0.66,2.81,50.38,4.67,7607986830.0,7557774030.0,0.06,0.11,32.43,63.11
5303,000960,锡业股份,23.12,-4.62,-1.12,452008.0,1059336186.4,4.13,24.0,23.0,24.0,24.24,1.2,2.75,16.35,1.91,38050941130.0,38050941130.0,0.0,-0.04,23.31,68.27
5304,688775,影石创新,288.8,-4.63,-14.03,37922.0,1104172995.0,4.62,299.99,286.0,298.08,302.83,1.72,12.43,109.71,20.23,115808800000.0,8808853127.0,0.0,0.35,75.92,510.96
5305,002158,汉钟精机,24.79,-4.65,-1.21,238770.0,601711893.32,5.35,26.04,24.65,25.95,26.0,2.05,4.47,25.38,3.04,13255811406.0,13227625424.0,0.08,-0.04,43.21,38.18
5306,000885,城发环境,14.88,-4.68,-0.73,154621.0,231663864.93,3.59,15.36,14.8,15.36,15.61,2.45,2.41,7.85,1.04,9554124434.0,9554124434.0,0.0,0.07,5.01,16.71
5307,000933,神火股份,23.44,-4.68,-1.15,616909.0,1466750893.42,5.45,24.54,23.2,24.38,24.59,0.9,2.74,11.33,2.2,52724777337.0,52685043725.0,-0.04,-0.04,26.02,42.93
5308,300606,金太阳,25.76,-4.7,-1.27,140890.0,365926543.06,3.44,26.55,25.62,26.51,27.03,1.23,11.97,127.44,5.28,3563839998.0,3031294759.0,-0.12,0.0,27.46,35.08
5309,688603,天承科技,83.49,-4.7,-4.12,42909.0,362082609.0,4.71,86.6,82.47,85.85,87.61,0.96,9.05,141.74,9.13,10413250509.0,3959229968.0,0.0,0.22,49.68,54.33
5310,600704,物产中大,5.88,-4.7,-0.29,2257651.0,1336481727.0,2.27,6.01,5.87,6.0,6.17,2.5,4.37,7.47,0.74,30406537753.0,30406537753.0,0.0,0.0,5.38,21.24
5311,603398,*ST沐邦,7.29,-4.71,-0.36,279714.0,206869115.0,6.93,7.8,7.27,7.47,7.65,1.21,6.45,-7.44,4.02,3161246710.0,3161246710.0,0.0,0.0,55.44,-68.32
5312,300643,万通智控,21.64,-4.71,-1.07,96774.0,211405233.0,4.89,22.5,21.39,22.0,22.71,1.74,4.19,29.53,3.96,5004326735.0,4995612654.0,-0.18,0.09,-14.3,83.39
5313,002150,通润装备,17.58,-4.72,-0.87,239120.0,424428009.31,4.17,18.28,17.51,17.91,18.45,1.11,6.67,35.03,3.15,6385663442.0,6302737263.0,0.0,0.0,46.74,42.93
5314,300731,科创新源,44.23,-4.74,-2.2,130786.0,584007130.9,5.17,46.4,44.0,46.01,46.43,1.45,10.88,155.14,9.03,5592078691.0,5315525529.0,0.02,0.07,52.25,105.43
5315,002940,昂利康,37.79,-4.76,-1.89,171882.0,656970031.69,4.26,39.37,37.68,39.19,39.68,0.97,9.28,73.59,4.78,7623308149.0,7001559898.0,0.0,0.03,-37.09,189.36
5316,603829,洛凯股份,19.7,-4.83,-1.0,42828.0,86047207.0,5.31,20.74,19.64,20.62,20.7,0.85,2.54,29.12,2.62,3328019500.0,3328019500.0,0.05,-0.1,11.11,47.46
5317,603878,武进不锈,10.6,-4.85,-0.54,356776.0,382928077.0,5.75,11.13,10.49,11.1,11.14,0.99,6.36,51.4,2.28,5947362543.0,5947362543.0,0.0,0.66,84.99,88.28
5318,600522,中天科技,17.05,-4.85,-0.87,2286343.0,3881649305.0,3.85,17.4,16.71,17.4,17.92,3.0,6.7,18.66,1.59,58190791567.0,58190791567.0,0.0,0.06,22.05,21.61
5319,603063,禾望电气,30.81,-4.85,-1.57,312160.0,967004743.0,1.64,31.33,30.8,31.0,32.38,2.68,6.82,31.64,2.8,14102729698.0,14102729698.0,-0.03,-0.03,4.19,55.29
5320,301629,矽电股份,208.15,-4.86,-10.63,18749.0,397397353.3,4.02,216.8,208.0,212.0,218.78,0.8,17.97,203.35,7.47,8685532083.0,2171362310.0,0.0,0.03,34.33,305.59
5321,003005,竞业达,21.6,-4.89,-1.11,115055.0,249694064.07,5.11,22.35,21.19,22.33,22.71,1.12,9.06,-111.54,2.78,4997995726.0,2742729250.0,0.09,-0.05,-6.41,12.85
5322,002737,葵花药业,14.76,-4.9,-0.76,157346.0,230218553.21,3.54,15.0,14.45,15.0,15.52,4.63,2.69,-192.76,2.13,8619840000.0,8619840000.0,0.0,-0.07,-7.4,-26.16
5323,000603,盛达资源,22.89,-4.9,-1.18,311886.0,723618156.44,4.78,23.97,22.82,23.89,24.07,1.02,4.68,36.71,4.8,15793398330.0,15261137458.0,-0.04,-0.17,43.78,92.51
5324,002601,龙佰集团,18.2,-4.91,-0.94,508528.0,941735457.76,5.54,19.13,18.07,18.62,19.14,2.8,2.56,19.45,1.85,43430537259.0,36178246850.0,0.0,-0.05,5.08,6.0
5325,603196,日播时尚,23.12,-4.93,-1.2,60310.0,140591436.0,5.76,24.16,22.76,23.95,24.32,1.61,2.54,94.78,8.06,5479169080.0,5479169080.0,0.04,-0.04,21.11,71.9
5326,688305,科德数控,61.78,-4.94,-3.21,42233.0,261528407.0,4.59,62.85,59.87,60.08,64.99,1.78,3.19,96.33,4.37,8210974567.0,8168167205.0,0.03,0.16,6.17,18.24
5327,600200,*ST苏吴,0.96,-4.95,-0.05,188425.0,18088800.0,0.0,0.96,0.96,0.96,1.01,0.59,2.65,-7.68,0.39,682444301.0,682444301.0,0.0,0.0,-30.94,-89.7
5328,301516,中远通,17.02,-4.97,-0.89,69773.0,119677959.27,3.74,17.65,16.98,17.52,17.91,1.53,9.94,-86.09,3.7,4777543870.0,1194385972.0,0.06,0.24,-3.02,-11.81
5329,600107,ST尔雅,8.77,-4.98,-0.46,160217.0,143777288.0,7.26,9.44,8.77,9.0,9.23,1.8,4.45,-72.22,6.71,3157200000.0,3157200000.0,0.0,0.0,101.61,91.9
5330,600651,飞乐音响,8.19,-4.99,-0.43,585371.0,485820533.0,4.87,8.6,8.18,8.6,8.62,0.83,2.33,446.44,8.28,20532559443.0,20532559443.0,0.0,0.0,67.83,97.83
5331,002816,*ST和科,22.78,-5.0,-1.2,20643.0,47103765.0,2.54,23.39,22.78,23.01,23.98,0.71,2.06,253.72,9.85,2278000000.0,2278000000.0,0.0,0.0,26.34,54.65
5332,002602,ST华通,17.83,-5.01,-0.94,852719.0,1525444580.6,1.97,18.2,17.83,17.95,18.77,0.58,1.24,24.93,4.66,132442721994.0,122210999762.0,0.0,0.0,46.03,246.89
5333,600330,天通股份,10.23,-5.01,-0.54,780990.0,803917436.0,2.79,10.48,10.18,10.4,10.77,1.24,6.33,165.11,1.57,12618034076.0,12618034076.0,0.0,0.0,31.32,44.49
5334,002713,*ST东易,9.83,-5.02,-0.52,594788.0,616366574.93,10.05,10.87,9.83,10.15,10.35,1.41,14.45,-40.06,-3.56,4124048513.0,4045053169.0,-0.51,-3.63,117.48,143.92
5335,688469,芯联集成-U,6.43,-5.02,-0.34,2252390.0,1463756303.0,3.84,6.64,6.38,6.64,6.77,1.64,5.08,-87.3,4.08,53900678516.0,28483614000.0,0.0,0.16,24.61,25.34
5336,603828,ST柯利达,6.22,-5.04,-0.33,172138.0,110896649.0,10.08,6.88,6.22,6.86,6.55,2.22,2.89,184.31,4.92,3706872183.0,3706744468.0,0.0,0.0,26.68,114.48
5337,000058,深 赛 格,9.78,-5.05,-0.52,569415.0,565725373.69,5.53,10.31,9.74,10.3,10.3,1.2,5.78,127.16,5.91,12041142572.0,9630750882.0,-0.2,-0.31,15.33,21.95
5338,600276,恒瑞医药,63.62,-5.06,-3.39,1082090.0,6923383033.0,2.92,65.46,63.5,65.22,67.01,2.72,1.7,55.07,7.1,422258655984.0,405832124672.0,-0.11,-0.13,2.55,39.21
5339,300558,贝达药业,54.53,-5.12,-2.94,150729.0,829756959.86,6.28,57.8,54.19,57.8,57.47,2.1,3.59,54.29,3.93,22942616459.0,22869481750.0,-0.02,-0.04,-14.93,1.49
5340,600172,黄河旋风,6.65,-5.14,-0.36,2468418.0,1662212407.0,5.14,6.96,6.6,6.81,7.01,0.72,19.34,-16.02,7.92,9590526765.0,8487100738.0,0.0,0.3,51.83,59.86
5341,601026,道生天合,23.47,-5.17,-1.28,359691.0,850512385.0,4.97,24.49,23.26,24.15,24.75,0.69,33.56,75.62,5.84,15476118000.0,2515601815.0,0.0,0.0,292.47,292.47
5342,300842,帝科股份,63.45,-5.17,-3.46,88396.0,566793810.29,4.17,65.59,62.8,65.0,66.91,0.85,7.01,229.02,5.05,8994825422.0,8002638547.0,-0.03,0.09,40.25,55.82
5343,300765,新诺威,34.45,-5.2,-1.89,244176.0,848476190.8,6.22,36.4,34.14,36.39,36.34,1.57,1.96,-1509.06,13.12,48388226921.0,42961645351.0,0.15,-0.03,-34.23,29.66
5344,002335,科华数据,56.3,-5.22,-3.1,660680.0,3725661955.75,4.73,57.79,54.98,57.33,59.4,2.31,14.53,59.58,4.67,29017810508.0,25598069857.0,0.02,-0.04,32.91,95.35
5345,603388,*ST元成,0.9,-5.26,-0.05,3988.0,358920.0,0.0,0.9,0.9,0.9,0.95,0.42,0.12,-1.16,0.41,293160215.0,293160215.0,0.0,0.0,-62.34,-66.04
5346,600721,百花医药,9.12,-5.3,-0.51,340051.0,314194364.0,5.19,9.59,9.09,9.56,9.63,2.57,8.84,80.5,4.42,3507074431.0,3507074431.0,0.0,-0.11,12.45,38.39
5347,300532,今天国际,12.85,-5.31,-0.72,237055.0,305206385.75,3.54,13.28,12.8,13.27,13.57,2.52,5.5,19.83,3.12,5825214505.0,5540140455.0,0.0,0.16,2.47,13.52
5348,300227,光韵达,9.96,-5.32,-0.56,531552.0,533589017.6,7.03,10.52,9.78,10.5,10.52,1.42,12.27,1521.59,3.49,5419349454.0,4313354581.0,0.0,-0.1,6.41,19.57
5349,605090,九丰能源,32.16,-5.33,-1.81,148800.0,484041376.0,4.47,33.4,31.88,33.4,33.97,1.85,2.14,13.51,2.06,22358986258.0,22309694529.0,-0.09,-0.06,18.8,17.72
5350,301226,祥明智能,30.1,-5.35,-1.7,50091.0,152681984.05,5.97,31.85,29.95,31.5,31.8,2.91,4.6,125.43,3.59,3274880000.0,3274880000.0,0.0,0.07,7.85,30.19
5351,688665,四方光电,53.88,-5.39,-3.07,37309.0,204520356.0,3.55,55.9,53.88,55.9,56.95,1.42,3.71,37.89,4.8,5417814013.0,5417814013.0,-0.02,-0.13,-0.68,67.12
5352,001225,和泰机电,53.3,-5.4,-3.04,15371.0,82881717.0,6.18,56.28,52.8,55.79,56.34,0.71,7.31,91.12,2.53,3510700440.0,1121366601.0,-0.19,0.04,16.71,71.38
5353,300179,四方达,13.46,-5.41,-0.77,685919.0,928552660.58,4.71,13.93,13.26,13.85,14.23,0.64,18.26,82.35,5.47,6540332852.0,5055565622.0,0.37,0.22,28.19,21.81
5354,000728,国元证券,8.91,-5.41,-0.51,1456474.0,1300585198.21,2.34,9.06,8.84,9.04,9.42,2.72,3.34,14.47,1.04,38881261009.0,38881261009.0,0.11,0.11,1.48,8.66
5355,301235,华康洁净,31.04,-5.42,-1.78,72357.0,227362964.87,4.17,32.2,30.83,32.2,32.82,1.31,9.95,41.03,1.84,3345290651.0,2257905379.0,0.0,-0.03,15.82,53.97
5356,000526,学大教育,41.84,-5.45,-2.41,61630.0,257931355.95,4.41,43.45,41.5,43.0,44.25,4.19,5.16,16.55,5.11,5098668801.0,5001137669.0,0.0,0.12,-17.9,-0.52
5357,688310,迈得医疗,19.88,-5.47,-1.15,52308.0,105148482.0,6.18,21.03,19.73,21.03,21.03,1.69,3.15,280.46,4.1,3304447437.0,3304447437.0,-0.5,0.0,11.25,84.07
5358,003038,鑫铂股份,17.63,-5.52,-1.03,325227.0,577897526.29,6.7,18.54,17.29,18.5,18.66,0.99,19.65,485.62,1.43,4296356337.0,2917728189.0,-0.11,0.63,-0.68,7.63
5359,300181,佐力药业,17.4,-5.54,-1.02,333321.0,585692568.54,2.88,17.89,17.36,17.89,18.42,3.4,5.53,17.95,3.92,12204139629.0,10490649991.0,0.06,0.06,-6.85,17.81
5360,600531,豫光金铅,11.57,-5.55,-0.68,1015645.0,1196270242.0,4.73,12.11,11.53,11.96,12.25,1.65,9.32,15.24,2.18,12614930747.0,12614930747.0,0.0,0.26,40.41,86.61
5361,000878,云南铜业,17.59,-5.63,-1.05,1054896.0,1888889968.47,4.08,18.33,17.57,18.3,18.64,1.21,5.27,17.04,2.3,35243821973.0,35243203983.0,0.0,0.06,27.83,47.2
5362,600362,江西铜业,39.19,-5.63,-2.34,820748.0,3268052033.0,4.72,41.01,39.05,41.0,41.53,1.3,3.95,16.9,1.66,135704365382.0,81328945802.0,0.03,0.23,64.04,96.54
5363,300689,澄天伟业,53.31,-5.66,-3.2,49945.0,271615230.1,6.69,56.78,53.0,56.49,56.51,1.88,4.94,372.07,8.92,6162636000.0,5394021696.0,0.11,0.13,8.86,108.89
5364,300882,万胜智能,20.26,-5.68,-1.22,172431.0,351852118.07,4.38,21.0,20.06,21.0,21.48,1.74,6.47,26.49,4.42,5798436069.0,5395785628.0,0.1,0.0,23.39,26.39
5365,603551,奥普科技,11.28,-5.69,-0.68,68237.0,77737761.0,6.1,11.88,11.15,11.6,11.96,3.52,1.77,17.9,3.2,4400989572.0,4341769572.0,0.0,-0.18,1.44,14.52
5366,002986,宇新股份,10.61,-5.77,-0.65,106270.0,114028807.13,3.46,10.98,10.59,10.98,11.26,3.72,3.52,-47.62,1.06,4068936613.0,3204531849.0,-0.19,-0.09,-12.75,-8.38
5367,688351,微电生理,21.64,-5.83,-1.34,85612.0,188537760.0,5.74,22.86,21.54,22.4,22.98,1.17,6.86,182.2,5.69,10183784000.0,2701967825.0,0.42,0.23,-0.96,13.66
5368,688248,南网科技,53.35,-5.88,-3.33,67936.0,367877611.0,6.44,56.68,53.03,56.0,56.68,0.95,2.97,86.29,9.76,30126745000.0,12185140000.0,-0.06,-0.21,54.59,66.93
5369,603606,东方电缆,62.3,-5.88,-3.89,216260.0,1360228712.0,7.34,66.76,61.9,66.39,66.19,2.2,3.14,35.16,5.59,42844667426.0,42844667426.0,0.0,-0.16,29.63,19.58
5370,002250,联化科技,11.4,-5.94,-0.72,858686.0,983417694.6,5.45,11.91,11.25,11.59,12.12,2.43,9.47,24.67,1.56,10389197534.0,10333366478.0,0.0,0.0,9.83,107.65
5371,300270,中威电子,10.74,-5.95,-0.68,307066.0,334036444.58,6.3,11.33,10.61,11.31,11.42,0.78,11.77,-56.31,5.77,3252136741.0,2802390864.0,0.0,-0.09,28.01,50.21
5372,603979,金诚信,65.0,-5.96,-4.12,115497.0,766303313.0,5.86,68.7,64.65,68.39,69.12,1.39,1.85,17.35,3.88,40545705655.0,40545705655.0,0.0,0.0,31.47,81.31
5373,920725,惠丰钻石,33.93,-5.99,-2.16,61541.0,210654042.51,4.49,35.4,33.78,35.02,36.09,0.6,14.63,-153.68,5.09,3096960750.0,1427698465.0,0.0,0.15,15.92,-12.42
5374,603381,永臻股份,21.09,-6.06,-1.36,92647.0,198103976.0,4.23,22.0,21.05,22.0,22.45,2.73,6.52,1713.14,1.4,5003735915.0,2997683798.0,-0.05,0.0,-2.0,-1.26
5375,300222,科大智能,12.84,-6.07,-0.83,577174.0,744356270.92,2.78,13.06,12.68,13.0,13.67,1.79,9.11,104.69,5.82,9993131045.0,8138037056.0,0.39,0.39,20.45,28.79
5376,688110,东芯股份,101.75,-6.07,-6.58,276142.0,2825872146.0,5.39,105.89,100.05,105.5,108.33,1.28,6.24,-230.87,14.35,44998912877.0,44998912877.0,-0.06,0.05,165.46,308.63
5377,002568,百润股份,25.62,-6.09,-1.66,177565.0,457602184.46,5.5,26.9,25.4,26.8,27.28,2.14,2.46,36.68,5.66,26863813979.0,18517067006.0,0.08,0.08,1.26,-7.54
5378,600395,盘江股份,5.33,-6.16,-0.35,562360.0,300318464.0,6.16,5.61,5.26,5.6,5.68,2.73,2.62,-493.65,1.09,11441510685.0,11441510685.0,0.0,-0.19,4.72,5.54
5379,688029,南微医学,81.52,-6.3,-5.48,56090.0,462547192.0,4.46,84.9,81.02,84.9,87.0,3.93,2.99,22.55,3.76,15313321841.0,15313321841.0,0.07,-0.09,-3.71,23.33
5380,688362,甬矽电子,33.52,-6.32,-2.26,180331.0,609377370.0,2.99,34.27,33.2,34.21,35.78,1.27,6.43,163.48,5.39,13759391166.0,9407321966.0,-0.12,-0.15,13.01,-0.48
5381,002852,道道全,10.68,-6.32,-0.72,253191.0,272487447.4,4.12,11.12,10.65,11.06,11.4,4.01,8.88,12.76,1.66,3673581497.0,3046662219.0,0.09,0.09,-6.72,34.17
5382,605196,华通线缆,26.41,-6.35,-1.79,186311.0,508493197.0,8.05,28.5,26.23,28.5,28.2,1.9,3.69,39.33,4.09,13495583446.0,13322016926.0,0.0,-0.15,46.72,127.28
5383,688098,申联生物,10.3,-6.36,-0.7,168915.0,176238361.0,8.09,10.99,10.1,10.89,11.0,1.04,4.11,11408.76,3.0,4229633200.0,4229633200.0,0.29,0.19,52.37,88.3
5384,600226,亨通股份,4.26,-6.37,-0.29,1332315.0,578276741.0,5.71,4.51,4.25,4.51,4.55,1.6,4.48,50.37,3.51,12670864014.0,12670864014.0,0.0,0.0,54.91,67.06
5385,002724,海洋王,7.46,-6.4,-0.51,292264.0,219513303.36,4.27,7.79,7.45,7.79,7.97,2.63,5.11,78.78,2.12,5755375035.0,4265371495.0,-0.13,-0.13,-3.74,41.56
5386,688489,三未信安,49.18,-6.43,-3.38,32622.0,164263144.0,6.77,52.56,49.0,52.56,52.56,1.83,6.4,-96.41,3.09,5666011866.0,2506909779.0,-0.04,0.29,19.02,43.01
5387,603799,华友钴业,60.5,-6.46,-4.18,1128269.0,6984298395.0,6.0,64.0,60.12,63.8,64.68,1.54,5.99,20.44,2.41,114905972759.0,113986774479.0,0.02,0.0,33.26,110.29
5388,688228,开普云,191.55,-6.54,-13.4,48990.0,947407735.0,6.34,201.0,188.0,198.0,204.95,1.14,7.26,1711.94,9.96,12933118872.0,12933118872.0,0.54,0.57,207.37,331.32
5389,688411,海博思创,247.59,-6.56,-17.39,53004.0,1336060380.0,6.79,264.0,246.02,256.08,264.98,1.5,13.97,70.59,10.92,44589100094.0,9391968635.0,-0.03,-0.02,181.29,1254.43
5390,688129,东来技术,21.29,-6.58,-1.5,33775.0,72801715.0,6.98,22.69,21.1,22.58,22.79,4.06,2.8,28.01,2.72,2564993652.0,2564993652.0,0.05,0.09,-20.68,27.18
5391,688691,灿芯股份,139.2,-6.58,-9.8,112917.0,1588520218.0,9.5,148.5,134.35,144.36,149.0,0.86,15.8,-137.18,12.97,16704000000.0,9947929392.0,-0.28,-0.22,125.86,81.18
5392,301456,盘古智能,32.15,-6.7,-2.31,91431.0,299444658.89,6.18,34.08,31.95,34.07,34.46,0.78,15.11,59.84,2.2,4836896931.0,1945077186.0,0.16,0.31,21.64,43.59
5393,603175,C超颖,77.4,-6.76,-5.61,233085.0,1861154714.0,10.66,85.63,76.78,79.95,83.01,0.69,52.97,119.88,11.75,33826069445.0,3405546439.0,0.01,0.22,353.16,353.16
5394,688018,乐鑫科技,173.9,-6.98,-13.04,92386.0,1611478865.0,3.21,178.0,172.0,178.0,186.94,2.69,5.9,57.86,6.73,29066169439.0,27250603356.0,-0.01,0.0,10.53,11.71
5395,301376,致欧科技,18.39,-6.98,-1.38,95480.0,177487462.0,6.78,19.62,18.28,19.48,19.77,4.23,4.93,20.43,2.17,7401404450.0,3561092453.0,0.0,0.05,-0.81,-2.8
5396,603325,博隆技术,79.8,-6.99,-6.0,34224.0,276059939.0,3.86,82.9,79.59,82.9,85.8,3.36,10.01,14.87,2.36,6384319200.0,2727819360.0,-0.06,0.03,-6.75,23.15
5397,002920,德赛西威,120.0,-7.07,-9.13,260537.0,3150295153.31,2.92,123.47,119.7,123.0,129.13,3.11,4.71,30.05,4.89,71621116080.0,66376297440.0,0.0,0.04,13.74,10.18
5398,301099,雅创电子,48.7,-7.2,-3.78,162890.0,796459425.41,3.81,50.0,48.0,50.0,52.48,0.72,18.14,87.5,5.44,7142623340.0,4372304360.0,0.12,-0.16,34.23,52.0
5399,920158,长江能科,18.49,-7.23,-1.44,107089.0,201962815.03,6.52,19.6,18.3,19.43,19.93,0.81,28.08,69.99,5.06,2553099200.0,705197506.0,0.49,0.33,246.9,246.9
5400,301563,云汉芯城,222.5,-7.29,-17.5,61439.0,1386623907.32,7.05,236.93,220.0,231.0,240.0,0.77,44.04,133.39,12.08,14488332028.0,3104255475.0,0.21,-0.36,724.07,724.07
5401,600403,大有能源,8.6,-7.33,-0.68,1753540.0,1505608246.0,7.87,9.08,8.35,8.68,9.28,1.28,7.33,-12.07,4.24,20560986657.0,20560986657.0,-0.23,-0.69,116.62,192.52
5402,688503,聚和材料,60.34,-7.58,-4.95,164162.0,1026596597.0,7.14,65.0,60.34,64.0,65.29,1.74,9.09,45.83,3.01,14604310019.0,10901315903.0,-0.07,-0.23,17.32,37.51
5403,002233,塔牌集团,8.33,-7.65,-0.69,381771.0,320774912.66,2.44,8.53,8.31,8.5,9.02,3.72,3.2,12.67,0.83,9931650883.0,9925069767.0,0.0,0.0,0.97,15.21
5404,688078,龙软科技,30.28,-7.85,-2.58,36749.0,114048452.0,7.58,32.68,30.19,32.52,32.86,1.72,5.04,-129.41,3.07,2207200040.0,2207200040.0,0.1,0.23,-9.01,16.15
5405,603367,辰欣药业,20.54,-7.89,-1.76,421753.0,884710267.0,7.4,22.1,20.45,22.1,22.3,0.84,9.32,18.26,1.51,9299569810.0,9299569810.0,-0.05,0.0,-12.15,54.09
5406,000061,农 产 品,8.4,-8.0,-0.73,423384.0,361858433.26,6.68,8.98,8.37,8.98,9.13,1.11,2.49,47.4,1.98,16673674063.0,14254237250.0,0.0,-0.12,25.0,21.04
5407,688123,聚辰股份,162.4,-8.01,-14.14,157985.0,2579583078.0,7.58,169.49,156.11,167.0,176.54,1.26,9.98,60.27,10.8,25703217546.0,25703217546.0,-0.36,0.46,119.46,178.94
